date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:43:41	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2016%20Feb%202024%2013:43:48%20GMT	http://www.coffeecreamthemes.com/robots.txt		(from )
14:43:42	71581/71581	---MCZ	200	added ('OK')	text/html	date:Fri,%2016%20Feb%202024%2013:43:49%20GMT	http://www.coffeecreamthemes.com/themes/perfectcouple/wordpress/	C:/My%20Web%20Sites/meandyou/www.coffeecreamthemes.com/themes/perfectcouple/wordpress/index.html	(from )
14:43:46	749120/749120	---MCZ	200	added ('OK')	text/css	etag:W/%2265ba0d89-b6e40%22	http://www.coffeecreamthemes.com/themes/perfectcouple/wordpress/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-5c6445e906e856cf4d0be9643f48598b.css	C:/My%20Web%20Sites/meandyou/www.coffeecreamthemes.com/themes/perfectcouple/wordpress/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-5c6445e906e856cf4d0be9643f48598b.css	(from http://www.coffeecreamthemes.com/themes/perfectcouple/wordpress/)
14:43:46	820/820	---MC-	200	added ('OK')	application/rss+xml	etag:%229920db9bb802cc4ec680d810c407d226%22	http://www.coffeecreamthemes.com/themes/perfectcouple/wordpress/comments/feed/	C:/My%20Web%20Sites/meandyou/www.coffeecreamthemes.com/themes/perfectcouple/wordpress/comments/feed/index.html	(from http://www.coffeecreamthemes.com/themes/perfectcouple/wordpress/)
14:43:47	13979/13979	---MC-	200	added ('OK')	application/rss+xml	etag:%229920db9bb802cc4ec680d810c407d226%22	http://www.coffeecreamthemes.com/themes/perfectcouple/wordpress/feed/	C:/My%20Web%20Sites/meandyou/www.coffeecreamthemes.com/themes/perfectcouple/wordpress/feed/index.html	(from http://www.coffeecreamthemes.com/themes/perfectcouple/wordpress/)
14:43:47	1805/1805	---MCZ	200	added ('OK')	application/json	date:Fri,%2016%20Feb%202024%2013:43:53%20GMT	http://www.coffeecreamthemes.com/themes/perfectcouple/wordpress/wp-json/wp/v2/pages/5	C:/My%20Web%20Sites/meandyou/www.coffeecreamthemes.com/themes/perfectcouple/wordpress/wp-json/wp/v2/pages/5.json	(from http://www.coffeecreamthemes.com/themes/perfectcouple/wordpress/)
14:43:47	814/814	---MC-	200	added ('OK')	application/rss+xml	etag:%229920db9bb802cc4ec680d810c407d226%22	http://www.coffeecreamthemes.com/themes/perfectcouple/wordpress/homepage/feed/	C:/My%20Web%20Sites/meandyou/www.coffeecreamthemes.com/themes/perfectcouple/wordpress/homepage/feed/index.html	(from http://www.coffeecreamthemes.com/themes/perfectcouple/wordpress/)
14:43:48	87553/87553	---MCZ	200	added ('OK')	application/javascript	etag:W/%22654c389e-15601%22	http://www.coffeecreamthemes.com/themes/perfectcouple/wordpress/wp-includes/js/jquery/jquery.min.js	C:/My%20Web%20Sites/meandyou/www.coffeecreamthemes.com/themes/perfectcouple/wordpress/wp-includes/js/jquery/jquery.min.js	(from http://www.coffeecreamthemes.com/themes/perfectcouple/wordpress/)
14:43:48	2276/2276	---MCZ	200	added ('OK')	application/json	date:Fri,%2016%20Feb%202024%2013:43:55%20GMT	http://www.coffeecreamthemes.com/themes/perfectcouple/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.coffeecreamthemes.com%2Fthemes%2Fperfectcouple%2Fwordpress%2F	C:/My%20Web%20Sites/meandyou/www.coffeecreamthemes.com/themes/perfectcouple/wordpress/wp-json/oembed/1.0/embed4db9.json	(from http://www.coffeecreamthemes.com/themes/perfectcouple/wordpress/)
14:43:49	193846/193846	---MCZ	200	added ('OK')	application/json	date:Fri,%2016%20Feb%202024%2013:43:54%20GMT	http://www.coffeecreamthemes.com/themes/perfectcouple/wordpress/wp-json/	C:/My%20Web%20Sites/meandyou/www.coffeecreamthemes.com/themes/perfectcouple/wordpress/wp-json/index.html	(from http://www.coffeecreamthemes.com/themes/perfectcouple/wordpress/)
14:43:49	2423/2423	---MCZ	200	added ('OK')	text/xml	date:Fri,%2016%20Feb%202024%2013:43:56%20GMT	http://www.coffeecreamthemes.com/themes/perfectcouple/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.coffeecreamthemes.com%2Fthemes%2Fperfectcouple%2Fwordpress%2F&format=xml	C:/My%20Web%20Sites/meandyou/www.coffeecreamthemes.com/themes/perfectcouple/wordpress/wp-json/oembed/1.0/embed659e	(from http://www.coffeecreamthemes.com/themes/perfectcouple/wordpress/)
14:44:01	95533/95533	---M--	200	added ('OK')	image/jpeg	etag:%226172759e-1752d%22	http://www.coffeecreamthemes.com/themes/perfectcouple/wordpress/wp-content/uploads/2014/11/banner5@2x.jpeg	C:/My%20Web%20Sites/meandyou/www.coffeecreamthemes.com/themes/perfectcouple/wordpress/wp-content/uploads/2014/11/banner5@2x.jpeg	(from http://www.coffeecreamthemes.com/themes/perfectcouple/wordpress/)
14:44:08	115380/115380	---M--	200	added ('OK')	image/jpeg	etag:%226172759f-1c2b4%22	http://www.coffeecreamthemes.com/themes/perfectcouple/wordpress/wp-content/uploads/2014/10/banner4.jpeg	C:/My%20Web%20Sites/meandyou/www.coffeecreamthemes.com/themes/perfectcouple/wordpress/wp-content/uploads/2014/10/banner4.jpeg	(from http://www.coffeecreamthemes.com/themes/perfectcouple/wordpress/)
14:44:14	31362/31362	---M--	200	added ('OK')	image/jpeg	etag:%22617275a1-7a82%22	http://www.coffeecreamthemes.com/themes/perfectcouple/wordpress/wp-content/uploads/2014/10/about1.jpeg	C:/My%20Web%20Sites/meandyou/www.coffeecreamthemes.com/themes/perfectcouple/wordpress/wp-content/uploads/2014/10/about1.jpeg	(from http://www.coffeecreamthemes.com/themes/perfectcouple/wordpress/)
14:44:14	150950/150950	---M--	200	added ('OK')	image/jpeg	etag:%226172759f-24da6%22	http://www.coffeecreamthemes.com/themes/perfectcouple/wordpress/wp-content/uploads/2014/10/banner2.jpeg	C:/My%20Web%20Sites/meandyou/www.coffeecreamthemes.com/themes/perfectcouple/wordpress/wp-content/uploads/2014/10/banner2.jpeg	(from http://www.coffeecreamthemes.com/themes/perfectcouple/wordpress/)
14:44:15	25390/25390	---MCZ	200	added ('OK')	text/html	date:Fri,%2016%20Feb%202024%2013:44:21%20GMT	http://www.coffeecreamthemes.com/themes/perfectcouple/wordpress/jake-connor-2/	C:/My%20Web%20Sites/meandyou/www.coffeecreamthemes.com/themes/perfectcouple/wordpress/jake-connor-2/index.html	(from http://www.coffeecreamthemes.com/themes/perfectcouple/wordpress/)
14:44:16	26784/26784	---MCZ	200	added ('OK')	text/html	date:Fri,%2016%20Feb%202024%2013:44:22%20GMT	http://www.coffeecreamthemes.com/themes/perfectcouple/wordpress/jake-connor/	C:/My%20Web%20Sites/meandyou/www.coffeecreamthemes.com/themes/perfectcouple/wordpress/jake-connor/index.html	(from http://www.coffeecreamthemes.com/themes/perfectcouple/wordpress/)
14:44:18	32089/32089	---MCZ	200	added ('OK')	text/html	date:Fri,%2016%20Feb%202024%2013:44:24%20GMT	http://www.coffeecreamthemes.com/themes/perfectcouple/wordpress/blog/	C:/My%20Web%20Sites/meandyou/www.coffeecreamthemes.com/themes/perfectcouple/wordpress/blog/index.html	(from http://www.coffeecreamthemes.com/themes/perfectcouple/wordpress/)
14:44:19	29112/29112	---M--	200	added ('OK')	image/jpeg	etag:%22617275a1-71b8%22	http://www.coffeecreamthemes.com/themes/perfectcouple/wordpress/wp-content/uploads/2014/10/about2.jpeg	C:/My%20Web%20Sites/meandyou/www.coffeecreamthemes.com/themes/perfectcouple/wordpress/wp-content/uploads/2014/10/about2.jpeg	(from http://www.coffeecreamthemes.com/themes/perfectcouple/wordpress/)
